,id,info
1306,journals/sigmod/HellersteinHM03,"the sensor spectrum: technology, trends, and requirements samuel madden, wei hong, joseph m. hellerstein 2003"
1307,conf/vldb/BaumgartnerFG01,"visual web information extraction with lixto georg gottlob, robert baumgartner, sergio flesca 2001"
1308,journals/tods/CliffordC94,"on completeness of historical relational query languages james clifford, albert croker, alexander tuzhilin 1994"
1309,conf/vldb/TsatalosSI94,"the gmap: a versatile tool for physical data independence marvin h. solomon, yannis e. ioannidis, odysseas g. tsatalos 1994"
1310,journals/sigmod/Cardelli01,describing semistructured data luca cardelli 2001
1311,journals/sigmod/BernsteinDK99,"towards adaptive workflow systems, cscw-98 workshop report mark klein, abraham bernstein, chrysanthos dellarocas 1999"
1312,journals/vldb/GarofalakisOS98,"on periodic resource scheduling for continuous-media databases minos n. garofalakis, banu Ã¶zden, abraham silberschatz 1998"
1313,journals/sigmod/ButtlerCCFHLPRX02,"querying multiple bioinformatics data sources: can semantic web research help? terence critchlow, matthew coleman, david buttler, wei han, daniel rocco, li xiong, ling liu, calton pu, renato fileto 2002"
1314,conf/vldb/LuoNEW03,"locking protocols for materialized aggregate join views michael watzke, gang luo, curt ellmann, jeffrey f. naughton 2003"
1315,conf/sigmod/HungYK96,"capbased-ams: a capability-based and event-driven activity management system kamalakar karlapalem, helen p. yeung, patrick c. k. hung 1996"
1316,conf/vldb/DoDJJR98,"issues in developing very large data warehouses vish jumani, lyman do, david van rossum, pamela drew, wei jin 1998"
1317,conf/sigmod/RamaswamyRS00,"efficient algorithms for mining outliers from large data sets kyuseok shim, sridhar ramaswamy, rajeev rastogi 2000"
1318,conf/sigmod/MumickQM97,"maintenance of data cubes and summary tables in a warehouse inderpal singh mumick, dallan quass, barinderpal singh mumick 1997"
1319,journals/vldb/LandauST95,"historical queries along multiple lines of time evolution vassilis j. tsotras, gad m. landau, jeanette p. schmidt 1995"
1320,journals/sigmod/BarbaraBFLS94,"the impact of database research on industrial products (panel summary) david b. lomet, daniel barbarÃ¡, josÃ© a. blakeley, michael stonebraker, daniel h. fishman 1994"
1321,conf/sigmod/Chamberlin03,xquery: a query language for xml donald d. chamberlin 2003
1322,conf/vldb/HvasshovdTBH95,"the clustra telecom database: high availability, high throughput, and real-time response svein-olaf hvasshovd, Ã¸ystein torbjÃ¸rnsen, svein erik bratsberg, per holager 1995"
1323,conf/sigmod/Mamoulis03,efficient processing of joins on set-valued attributes nikos mamoulis 2003
1324,conf/sigmod/ChristophidesCM96,"evaluating queries with generalized path expressions guido moerkotte, sophie cluet, vassilis christophides 1996"
1325,journals/sigmod/PissinouSEMOPSTD94,"towards an infrastructure for temporal databases: report of an invitational arpa/nsf workshop ramez elmasri, richard t. snodgrass, babis theodoulidis, inderpal singh mumick, arie segev, m. tamer Ã¶zsu, umeshwar dayal, niki pissinou, barbara pernici 1994"
1326,journals/sigmod/AbererCDDHPS03,"p-grid: a self-organizing structured p2p system zoran despotovic, manfred hauswirth, karl aberer, philippe cudrÃ©-mauroux, magdalena punceva, anwitaman datta, roman schmidt 2003"
1327,journals/sigmod/YaoG02,"the cougar approach to in-network query processing in sensor networks johannes gehrke, yong yao 2002"
1328,journals/sigmod/Neven02,automata theory for xml researchers frank neven 2002
1329,journals/sigmod/ACT-NET96,act-net - the active database management system manifesto: a rulebase of adbms features ? 1996
1330,journals/sigmod/GolabO03,"issues in data stream management lukasz golab, m. tamer Ã¶zsu 2003"
1331,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,"tsql2 language specification wolfgang kÃ¤fer, curtis e. dyreson, arie segev, krishna g. kulkarni, michael d. soo, don s. batory, ramez elmasri, nikos a. lorentzos, nick kline, john f. roddick, gad ariav, james clifford, richard t. snodgrass, suryanarayana m. sripada, t. y. cliff leung, fabio grandi, ilsoo ahn, christian s. jensen 1994"
1332,conf/sigmod/AtzeniT97,"mdm: a multiple-data-model tool for the management of heterogeneous database schemes paolo atzeni, riccardo torlone 1997"
1333,conf/sigmod/KriegelMPS01,"spatial data management for computer aided design andreas mÃ¼ller, marco pÃ¶tke, thomas seidl, hans-peter kriegel 2001"
1334,conf/vldb/HelmerNM03,"estimating the output cardinality of partial preaggregation with a measure of clusteredness guido moerkotte, thomas neumann, sven helmer 2003"
1335,conf/vldb/Brodie03,illuminating the dark side of web services michael l. brodie 2003
1336,conf/vldb/ShatdalKN94,"cache conscious algorithms for relational query processing jeffrey f. naughton, ambuj shatdal, chander kant 1994"
1337,conf/sigmod/KalnisP01,"proxy-server architectures for olap panos kalnis, dimitris papadias 2001"
1338,journals/tods/WangBBJ97,"logical design for temporal databases with multiple granularities alexander brodsky, sushil jajodia, claudio bettini, xiaoyang sean wang 1997"
1339,conf/vldb/BohannonFHRRS02,"legodb: customizing relational storage for xml documents prasan roy, philip bohannon, jayant r. haritsa, jÃ©rÃ´me simÃ©on, maya ramanath, juliana freire 2002"
1340,journals/vldb/IvesHW02,"an xml query engine for network-bound data daniel s. weld, alon y. halevy, zachary g. ives 2002"
1341,conf/vldb/MedianoCD94,"v-trees - a storage method for long vector data maurÃ­cio r. mediano, marcelo dreux, marco a. casanova 1994"
1342,conf/sigmod/Mohan01,application servers: born-again tp monitors for the web? (panel abstract) c. mohan 2001
1343,conf/vldb/AilamakiDHW99,"dbmss on a modern processor: where does time go? david a. wood, mark d. hill, david j. dewitt, anastassia ailamaki 1999"
1344,conf/vldb/Kornacker99,high-performance extensible indexing marcel kornacker 1999
1345,journals/sigmod/Kim99,"message from editor-in-chief, acm transactions on database systems won kim 1999"
1346,journals/sigmod/FrewD97,"data management for earth system science james frew, jeff dozier 1997"
1347,conf/vldb/GoldmanW97,"dataguides: enabling query formulation and optimization in semistructured databases roy goldman, jennifer widom 1997"
1348,conf/sigmod/RajagopalanML98,"approximate medians and other quantiles in one pass and with limited memory bruce g. lindsay, gurmeet singh manku, sridhar rajagopalan 1998"
1349,conf/vldb/TriantafillouP97,"on-demand data elevation in hierarchical multimedia storage servers thomas papadakis, peter triantafillou 1997"
1350,conf/vldb/LitwinNS94,"rp*: a family of order preserving scalable distributed data structures witold litwin, marie-anne neimat, donovan a. schneider 1994"
1351,journals/vldb/WidomS00,"foreword by the vldb '98 pc chairmen: best papers of vldb '98 oded shmueli, jennifer widom 2000"
1352,conf/sigmod/Bonnet02,going public: open-source databases and database research philippe bonnet 2002
1353,journals/sigmod/FrankGGJKLMNPSSSTW99,"chorochronos: a research network for spatiotemporal database systems enrico nardelli, timos k. sellis, andrew u. frank, stÃ©phane grumbach, hans-jÃ¶rg schek, manolis koubarakis, michel scholl, ralf hartmut gÃ¼ting, barbara pernici, christian s. jensen, nikos a. lorentzos, babis theodoulidis, yannis manolopoulos, peter widmayer 1999"
1354,conf/sigmod/AgichteinG03,"qxtract: a building block for efficient information extraction from plain-text databases luis gravano, eugene agichtein 2003"
1355,journals/sigmod/JajodiaBBKMSW97,"information systems research at george mason university sushil jajodia, amihai motro, edgar h. sibley, alexander brodsky, larry kerschberg, xiaoyang sean wang, daniel barbarÃ¡ 1997"
1356,journals/tods/LiC01,"answering queries with useful bindings edward y. chang, chen li 2001"
1357,journals/tods/GhandeharizadehHJ96,"heraclitus: elevating deltas to be first-class citizens in a database programming language dean jacobs, shahram ghandeharizadeh, richard hull 1996"
1358,conf/vldb/Hammond96,using referential integrity to easily define consistent subset replicas brad hammond 1996
1359,conf/sigmod/Chakravarthy97,sentinel: an object-oriented dbms with event-based rules sharma chakravarthy 1997
1360,conf/vldb/CareyHMW96,"pesto : an integrated query/browser for object databases laura m. haas, michael j. carey, vivekananda maganty, john h. williams 1996"
1361,journals/sigmod/AbelTK97,"integrating modelling systems for environmental management information systems david j. abel, dean kuo, kerry l. taylor 1997"
1362,journals/vldb/JagadishACLNPPSWWY02,"timber: a native xml database andrew nierman, cong yu, jignesh m. patel, adriane chapman, nuwee wiwatwattana, h. v. jagadish, yuqing wu, laks v. s. lakshmanan, divesh srivastava, shurug al-khalifa, stelios paparizos 2002"
1363,conf/sigmod/Adelberg98,nodose - a tool for semi-automatically extracting semi-structured data from text documents brad adelberg 1998
1364,conf/vldb/Gibbons01,distinct sampling for highly-accurate answers to distinct values queries and event reports phillip b. gibbons 2001
1365,journals/sigmod/BestavrosLS96,"report on first international workshop on real-time database systems sang hyuk son, kwei-jay lin, azer bestavros 1996"
1366,journals/sigmod/HaritsaS96,"real-time index concurrency control s. seshadri, jayant r. haritsa 1996"
1367,conf/sigmod/KornJF97,"efficiently supporting ad hoc queries in large datasets of time sequences h. v. jagadish, christos faloutsos, flip korn 1997"
1368,conf/vldb/PedersenJD99,"extending practical pre-aggregation in on-line analytical processing torben bach pedersen, curtis e. dyreson, christian s. jensen 1999"
1369,journals/sigmod/Aberer03,call for book reviews karl aberer 2003
1370,conf/sigmod/ShenNSHS03,"cmvf: a novel dimension reduction scheme for efficient indexing in a large image database john shepherd, quan z. sheng, du q. huynh, jialie shen, anne h. h. ngu 2003"
1371,conf/sigmod/CluetDSS98,"your mediators need data conversion! sophie cluet, katarzyna smaga, jÃ©rÃ´me simÃ©on, claude delobel 1998"
1372,journals/sigmod/TheodoridisN00,"generating spatiotemporal datasets on the www mario a. nascimento, yannis theodoridis 2000"
1373,conf/vldb/MorishimaKKT01,"enabling end-users to construct data-intensive web-sites from xml repositories: an example-based approach hiroyuki kitagawa, satoshi takano, seiichi koizumi, atsuyuki morishima 2001"
1374,conf/sigmod/BressanGFJHKLMPQSS97,"the context interchange mediator prototype kofi fynn, henry b. kon, cheng hian goh, thomas lee, stÃ©phane bressan, stuart e. madnick, michael siegel, annie w. shum, marta jessica jakobisiak, tito pena, jessica qu, karim hussein 1997"
1375,conf/vldb/HumborstadSHT97,"1-safe algorithms for symmetric site configurations maitrayi sabaratnam, Ã¸ystein torbjÃ¸rnsen, rune humborstad, svein-olaf hvasshovd 1997"
1376,journals/sigmod/KennedyMB96,"a framework for information visualisation peter j. barclay, kenneth j. mitchell, jessie b. kennedy 1996"
1377,journals/sigmod/Kuijpers02,introduction to constraint databases - book review bart kuijpers 2002
1378,journals/tods/DattaVCK99,"broadcast protocols to support efficient retrieval from databases by mobile users anindya datta, vijay kumar, aslihan celik, debra e. vandermeer 1999"
1379,conf/sigmod/ChanI98,"bitmap index design and evaluation yannis e. ioannidis, chee yong chan 1998"
1380,journals/sigmod/Aberer03d,book review column karl aberer 2003
1381,journals/sigmod/MarchiLPT03,"analysis of existing databases at the logical level: the dba companion project fabien de marchi, jean-marc petit, farouk toumani, stÃ©phane lopes 2003"
1382,conf/sigmod/HullZ96,"a framework for supporting data integration using the materialized and virtual approaches gang zhou, richard hull 1996"
1383,conf/sigmod/Ramakrishnan00,from browsing to interacting: dbms support for responive websites (abstract) raghu ramakrishnan 2000
1384,conf/sigmod/Hope95,enterprise transaction processing on windows nt greg hope 1995
1385,journals/sigmod/BergamaschiCV99,"semantic integration of semistructured and structured data sources sonia bergamaschi, maurizio vincini, silvana castano 1999"
1386,conf/sigmod/GoyalHKMSZ97,"picture programming project nita goyal, moshÃ© m. zloof, charles hoch, michael suckow, ravi krishnamurthy, brian meckler 1997"
1387,conf/sigmod/Galhardas00,"ajax: an extensible data cleaning tool daniela florescu, helena galhardas, dennis shasha, eric simon 2000"
1388,conf/sigmod/ShashaB02a,"database tuning: principles, experiments, and troubleshooting techniques (part i) dennis shasha, philippe bonnet 2002"
1389,conf/vldb/TianD03,"tuple routing strategies for distributed eddies feng tian, david j. dewitt 2003"
1390,conf/vldb/AcharyaGP99,"aqua: a fast decision support systems using approximate query answers swarup acharya, phillip b. gibbons, viswanath poosala 1999"
1391,conf/vldb/LubbersGJ03,"systematic development of data mining-based data quality tools matthias jarke, udo grimmer, dominik lÃ¼bbers 2003"
1392,conf/sigmod/FlorescuGKR02,"xl: a platform for web services andreas grÃ¼nhagen, steffen rost, donald kossmann, daniela florescu 2002"
1393,conf/sigmod/ChooOLCGBPS96,"prospector: a content-based multimedia server for massively parallel architectures g. linderman, alexandros biliris, h. chen, k. ganapathi, euthimios panagos, s. choo, david schrader, william o'connell 1996"
1394,conf/vldb/KangC02,"exploiting versions for on-line data warehouse maintenance in molap servers heum-geun kang, chin-wan chung 2002"
1395,conf/sigmod/KemperMPS94,"optimizing disjunctive queries with expensive predicates alfons kemper, guido moerkotte, michael steinbrunn, klaus peithner 1994"
1396,conf/vldb/JonscherD94,"an approach for building secure database federations klaus r. dittrich, dirk jonscher 1994"
1397,journals/vldb/AtzeniM00,"guest editorial: databases and the web alberto o. mendelzon, paolo atzeni 2000"
1398,journals/sigmod/ZobelMR96,"guidelines for presentation and comparison of indexing techniques kotagiri ramamohanarao, alistair moffat, justin zobel 1996"
1399,conf/vldb/Uhl02,a bandwidth model for internet search axel uhl 2002
1400,conf/sigmod/AgrawalK03,"a system for watermarking relational databases peter j. haas, rakesh agrawal, jerry kiernan 2003"
1401,conf/vldb/DongHLPW01,"mining multi-dimensional constrained gradients in data cubes jiawei han, ke wang, joyce m. w. lam, guozhu dong, jian pei 2001"
1402,conf/sigmod/DeHaanTCO03,"a comprehensive xquery to sql translation using dynamic interval encoding m. tamer Ã¶zsu, david toman, mariano p. consens, david dehaan 2003"
1403,journals/sigmod/Aberer01,advanced xml data processing - guest editor's introduction karl aberer 2001
1404,journals/vldb/BeckerGOSW96,"an asymptotically optimal multiversion b-tree thomas ohler, peter widmayer, bruno becker, stephan gschwind, bernhard seeger 1996"
1405,journals/sigmod/Winslett03b,interview with rakesh agrawal marianne winslett 2003
1406,conf/sigmod/ColbyKLMR97,"supporting multiple view maintenance policies latha s. colby, kenneth a. ross, akira kawaguchi, daniel f. lieuwen, inderpal singh mumick 1997"
1407,conf/sigmod/KiepuszewskiMO98,"flowback: providing backward recovery for workflow systems maria e. orlowska, ralf mÃ¼hlberger, bartek kiepuszewski 1998"
1408,conf/vldb/TeisseirePC94,"towards event-driven modelling for database design maguelonne teisseire, pascal poncelet, rosine cicchetti 1994"
1409,conf/sigmod/AcharyaGP00,"congressional samples for approximate answering of group-by queries viswanath poosala, swarup acharya, phillip b. gibbons 2000"
1410,journals/vldb/MuckP97,"a configrable type hierarchy index for oodb thomas a. mÃ¼ck, martin l. polaschek 1997"
1411,journals/vldb/BraumandlCKK00,"functional-join processing reinhard braumandl, alfons kemper, donald kossmann, jens clauÃen 2000"
1412,conf/sigmod/ChaudhuriN98,"autoadmin 'what-if' index analysis utility surajit chaudhuri, vivek r. narasayya 1998"
1413,conf/sigmod/VriesMNK02,"efficient k-nn search on vertically decomposed data niels nes, martin l. kersten, nikos mamoulis, arjen p. de vries 2002"
1414,conf/sigmod/Seshadri99,"``honey, i shrunk the dbms'': footprint, mobility, and beyond (panel) praveen seshadri 1999"
1415,conf/vldb/BrinkhoffK94,"the impact of global clustering on spatial database systems thomas brinkhoff, hans-peter kriegel 1994"
1416,conf/vldb/FrohnLU94,"access to objects by path expressions and rules jÃ¼rgen frohn, georg lausen, heinz uphoff 1994"
1417,conf/vldb/SeifertS02,"a multi-version cache replacement and prefetching policy for hybrid data delivery environments andrÃ© seifert, marc h. scholl 2002"
1418,conf/sigmod/HsiaoCY94,"on parallel execution of multiple pipelined hash joins philip s. yu, hui-i hsiao, ming-syan chen 1994"
1419,journals/tods/Chomicki03,preference formulas in relational queries jan chomicki 2003
1420,journals/sigmod/BallMRZ02,"supply chain infrastructures: system integration and information sharing michael o. ball, louiqa raschid, meng ma, zhengying zhao 2002"
1421,conf/vldb/MalonM97,"critical database technologies for high energy physics david m. malon, edward n. may 1997"
1422,journals/sigmod/Snodgrass00,chair's message richard t. snodgrass 2000
1423,conf/sigmod/LiBKN03,"composing xsl transformations with xml publishing views chengkai li, p. p. s. narayan, henry f. korth, philip bohannon 2003"
1424,conf/sigmod/Gerber95,informix online xps robert h. gerber 1995
1425,journals/tods/TaoSP03,"analysis of predictive spatio-temporal queries dimitris papadias, jimeng sun, yufei tao 2003"
1426,conf/sigmod/GraySEBW94,"quickly generating billion-record synthetic databases susanne englert, jim gray, kenneth baclawski, peter j. weinberger, prakash sundaresan 1994"
1427,conf/vldb/MarianS03,"projecting xml documents amÃ©lie marian, jÃ©rÃ´me simÃ©on 2003"
1428,conf/vldb/Toivonen96,sampling large databases for association rules hannu toivonen 1996
1429,journals/tods/ZaharioudakisCF97,"adaptive, fine-grained sharing in a client-server oodbms: a callback-based approach michael j. carey, michael j. franklin, markos zaharioudakis 1997"
1430,conf/vldb/EicklerGK95,"a performance evaluation of oid mapping techniques andrÃ© eickler, carsten andreas gerlhof, donald kossmann 1995"
1431,journals/sigmod/Winslett01,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more marianne winslett 2001"
1432,journals/sigmod/Qian95,political winds change direction again xiaolei qian 1995
1433,conf/vldb/ChaudhuriW00,"rethinking database system architecture: towards a self-tuning risc-style database system surajit chaudhuri, gerhard weikum 2000"
1434,journals/vldb/RamanRH00,"online dynamic reordering bhaskaran raman, joseph m. hellerstein, vijayshankar raman 2000"
1435,journals/vldb/CliftonGB95,"hyperfile: a data and query model for documents david bloom, chris clifton, hector garcia-molina 1995"
1436,journals/sigmod/KeetonPH98,"a case for intelligent disks (idisks) kimberly keeton, joseph m. hellerstein, david a. patterson 1998"
1437,conf/sigmod/MarklL02,"learning table access cardinalities with leo volker markl, guy m. lohman 2002"
1438,journals/sigmod/Jannink95,implementing deletion in b+-trees jan jannink 1995
1439,conf/vldb/ChengGKLLQS99,"implementation of two semantic query optimization techniques in db2 universal database k. bernhard schiefer, fred koo, t. y. cliff leung, linqi liu, jarek gryz, xiaoyan qian, qi cheng 1999"
1440,conf/vldb/Huyn97,multiple-view self-maintenance in data warehousing environments nam huyn 1997
1441,conf/sigmod/LaursenOP94,"oracle media server: providing consumer based interactive access to multimedia data mark porter, andrew laursen, jeffrey olkin 1994"
1442,conf/vldb/NathDKGKS03,"irisnet: an architecture for internet-scale sensing services phillip b. gibbons, suman nath, amol deshpande, srinivasan seshan, brad karp, yan ke 2003"
1443,conf/sigmod/AgrawalW00,"a framework for expressing and combining preferences edward l. wimmers, rakesh agrawal 2000"
1444,conf/sigmod/HwangLYMMGCSS94,"the myriad federated database prototype k. mediratta, ee-peng lim, j. stenoien, s. musukula, jaideep srivastava, h.-r. yang, d. clements, m. ganesh, san-yih hwang 1994"
1445,conf/sigmod/ParkKKLPC98,"xmas: an extensible main-memory storage system for high-performance applications ki hong kim, yong sik kwon, sang kyun cha, jang ho park, byoung dae park, sangho lee 1998"
1446,conf/vldb/ChoN02,"effective change detection using sampling alexandros ntoulas, junghoo cho 2002"
1447,conf/vldb/GaasterlandL94,"qualified answers that reflect user needs and preferences terry gaasterland, jorge lobo 1994"
1448,journals/sigmod/BunemanFSW01,"constraints for semi-structured data and xml wenfei fan, peter buneman, scott weinstein, jÃ©rÃ´me simÃ©on 2001"
1449,journals/sigmod/Alonso95a,trade press news rafael alonso 1995
1450,journals/sigmod/BerraNT95,"acm multimedia '94 conference workshop on multimedia database management systems p. bruce berra, bhavani m. thuraisingham, kingsley c. nwosu 1995"
1451,conf/sigmod/GarofalakisGR02,"querying and mining data streams: you only get one look a tutorial minos n. garofalakis, rajeev rastogi, johannes gehrke 2002"
1452,journals/sigmod/Aberer03b,book review column karl aberer 2003
1453,conf/sigmod/DeshpandeGR01,"independence is good: dependency-based histogram synopses for high-dimensional data amol deshpande, rajeev rastogi, minos n. garofalakis 2001"
1454,conf/vldb/SchmidtWKCMB02,"xmark: a benchmark for xml data management martin l. kersten, ralph busse, florian waas, michael j. carey, albrecht schmidt, ioana manolescu 2002"
1455,journals/sigmod/Ozsu03,chair's message m. tamer Ã¶zsu 2003
1456,journals/vldb/ZezulaSAR98,"approximate similarity retrieval with m-trees fausto rabitti, giuseppe amato, pavel zezula, pasquale savino 1998"
1457,conf/vldb/KnorrN99,"finding intensional knowledge of distance-based outliers raymond t. ng, edwin m. knorr 1999"
1458,conf/sigmod/ZaharioudakisC97,"highly concurrent cache consistency for indices in client-server database systems michael j. carey, markos zaharioudakis 1997"
1459,journals/tods/OliverS94,"a taxonomy for secure object-oriented databases sebastiaan h. von solms, martin s. olivier 1994"
1460,conf/sigmod/GarofalakisGRSS00,"xtract: a system for extracting document type descriptors from xml documents rajeev rastogi, s. seshadri, minos n. garofalakis, aristides gionis, kyuseok shim 2000"
1461,conf/vldb/WangZL03,"atlas: a small but complete sql extension for data mining and data streams haixun wang, chang luo, carlo zaniolo 2003"
1462,conf/sigmod/FabretJLPRS01,"filtering algorithms and implementation for very fast publish/subscribe kenneth a. ross, franÃ§oise fabret, franÃ§ois llirbat, joÃ£o pereira, hans-arno jacobsen, dennis shasha 2001"
1463,conf/sigmod/FegarasM95,"towards an effective calculus for object query languages david maier, leonidas fegaras 1995"
1464,journals/sigmod/CampbellEM03,"xml schema jim melton, charles e. campbell, andrew eisenberg 2003"
1465,journals/vldb/ChakrabartiRS03,"fast and accurate text classification via multiple linear discriminant projections pp shourya roy, mahesh v. soundalgekar, soumen chakrabarti 2003"
1466,conf/vldb/Bayer95,document management as a database problem rudolf bayer 1995
1467,conf/vldb/GibbonsMP97,"fast incremental maintenance of approximate histograms yossi matias, phillip b. gibbons, viswanath poosala 1997"
1468,conf/sigmod/Amer-YahiaCLS01,"minimization of tree pattern queries sihem amer-yahia, divesh srivastava, laks v. s. lakshmanan, sungran cho 2001"
1469,journals/sigmod/BoscMP01,"report on the fourth international conference on flexible query answering systems gabriella pasi, amihai motro, patrick bosc 2001"
1470,conf/sigmod/CruzJ99,"a user-centered interface for querying distributed multimedia databases kimberly m. james, isabel f. cruz 1999"
1471,conf/vldb/BraumandlCK98,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases alfons kemper, reinhard braumandl, jens clauÃen 1998"
1472,conf/vldb/Celis96,the query optimizer in tandem's new serverware sql product pedro celis 1996
1473,conf/vldb/DillKMRST01,"self-similarity in the web stephen dill, andrew tomkins, ravi kumar, sridhar rajagopalan, kevin s. mccurley, d. sivakumar 2001"
1474,journals/sigmod/Snodgrass03c,developments at acm tods richard t. snodgrass 2003
1475,conf/vldb/SindoniTABFGMPPT01,"sit-in: a real-life spatio-temporal information system stefano de francisci, rossella molinaro, orietta gargano, mario paolucci, leonardo tininini, giuseppe sindoni, paola patteri, amedea ambrosetti, pina ticca, cristina bedeschi 2001"
1476,journals/tods/CastanoAFP98,"conceptual schema analysis: techniques and applications valeria de antonellis, barbara pernici, maria grazia fugini, silvana castano 1998"
1477,conf/vldb/RamaswamyMS98,"on the discovery of interesting patterns in association rules sridhar ramaswamy, sameer mahajan, abraham silberschatz 1998"
1478,conf/vldb/Lindsay95,"db2 common server: technology, progress, & directions bruce g. lindsay 1995"
1479,conf/sigmod/CasatiS01,"models and languages for describing and discovering e-services ming-chien shan, fabio casati 2001"
1480,journals/tods/Suciu02,distributed query evaluation on semistructured data dan suciu 2002
1481,conf/vldb/Malaika96,database management systems and the internet susan malaika 1996
1482,conf/vldb/AboulnagaAN01,"estimating the selectivity of xml path expressions for internet scale applications ashraf aboulnaga, jeffrey f. naughton, alaa r. alameldeen 2001"
1483,conf/vldb/AbiteboulBMMW02,"active xml: peer-to-peer data and web services integration tova milo, roger weber, ioana manolescu, omar benjelloun, serge abiteboul 2002"
1484,conf/vldb/DeenJNNW00,"a 20/20 vision of the vldb-2020? shamkant b. navathe, erich j. neuhold, gio wiederhold, anant jhingran, s. misbah deen 2000"
1485,journals/sigmod/LaenderRST02,"a brief survey of web data extraction tools berthier a. ribeiro-neto, alberto h. f. laender, altigran soares da silva, juliana s. teixeira 2002"
1486,journals/sigmod/Segev94a,editor's notes arie segev 1994
1487,conf/vldb/HoskingC99,"pm3: an orthogonal persistent systems programming language - design, implementation, performance antony l. hosking, jiawan chen 1999"
1488,conf/sigmod/HellersteinN96,"query execution techniques for caching expensive methods joseph m. hellerstein, jeffrey f. naughton 1996"
1489,conf/sigmod/HaasH01,"online query processing peter j. haas, joseph m. hellerstein 2001"
1490,conf/sigmod/Shasha97,"lessons from wall street: case studies in configuration, tuning, and distribution (tutorial) dennis shasha 1997"
1491,journals/tods/Chen95,declarative updates of relational databases weidong chen 1995
1492,conf/vldb/RamamurthyDS02,"a case for fractured mirrors ravishankar ramamurthy, qi su, david j. dewitt 2002"
1493,conf/vldb/IdrisGC94,"providing dynamic security control in a federated database r. f. churchhouse, w. a. gray, n. b. idris 1994"
1494,journals/sigmod/ConstantopoulosCP01,"semantic web workshop: models, architectures and management vassilis christophides, dimitris plexousakis, panos constantopoulos 2001"
1495,conf/vldb/MatthesS94,"persistent threads joachim w. schmidt, florian matthes 1994"
1496,conf/sigmod/GeorgeH97,"secure transaction processing in firm real-time database systems binto george, jayant r. haritsa 1997"
1497,conf/vldb/KalusD95,"flexible relations - operational support of variant relational structures peter dadam, christian kalus 1995"
1498,journals/vldb/StonebrakerALPSSSY96,"mariposa: a wide-area distributed database system carl staelin, paul m. aoki, witold litwin, michael stonebraker, adam sah, jeff sidell, andrew yu, avi pfeffer 1996"
1499,journals/sigmod/FrankNS02,"report on the semantic web workshop at www 2002 martin r. frank, natalya fridman noy, steffen staab 2002"
1500,journals/sigmod/Snodgrass94,overview of the special section on temporal database infrastructure richard t. snodgrass 1994
1501,conf/vldb/KochBG03,"path queries on compressed xml martin grohe, peter buneman, christoph koch 2003"
1502,conf/sigmod/BlohsfeldKS99,"a comparison of selectivity estimators for range queries on metric attributes bernhard seeger, bjÃ¶rn blohsfeld, dieter korus 1999"
1503,conf/sigmod/GrayHOS96,"the dangers of replication and a solution dennis shasha, jim gray, patrick e. o'neil, pat helland 1996"
1504,conf/sigmod/AshleyFHLNP95,"the query by image content (qbic) system denis lee, wayne niblack, james l. hafner, dragutin petkovic, myron flickner, jonathan ashley 1995"
1505,journals/sigmod/PalpanasPKG03,"distributed deviation detection in sensor networks dimitrios gunopulos, themistoklis palpanas, dimitris papadopoulos, vana kalogeraki 2003"
1506,journals/sigmod/AbiteboulH95,"response to a close look at the ifo data model serge abiteboul, richard hull 1995"
1507,conf/vldb/Suciu96,query decomposition and view maintenance for query languages for unstructured data dan suciu 1996
1508,conf/vldb/Wadler01,"et tu, xml? the downfall of the relational empire (abstract) philip wadler 2001"
1509,conf/vldb/ArgePRSV98,"scalable sweeping-based spatial join lars arge, jeffrey scott vitter, torsten suel, sridhar ramaswamy, octavian procopiuc 1998"
1510,conf/vldb/MorimotoFMTY98,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda, hirofumi matsuzawa, takeshi tokuyama, yasuhiko morimoto, takeshi fukuda 1998"
1511,conf/sigmod/ChoiC02,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi, chin-wan chung 2002"
1512,conf/vldb/GilbertKMS01,"surfing wavelets on streams: one-pass summaries for approximate aggregate queries anna c. gilbert, martin strauss, yannis kotidis, s. muthukrishnan 2001"
1513,journals/sigmod/TaninBS96,"incremental data structures and algorithms for dynamic query interfaces ben shneiderman, richard beigel, egemen tanin 1996"
1514,conf/sigmod/KatayamaS97,"the sr-tree: an index structure for high-dimensional nearest neighbor queries norio katayama, shin'ichi satoh 1997"
1515,journals/sigmod/AndersonS94,"sequoia 2000 metadata schema for satellite images michael stonebraker, jean t. anderson 1994"
1516,conf/sigmod/BunemanKTT02,"archiving scientific data sanjeev khanna, peter buneman, wang chiew tan, keishi tajima 2002"
1517,conf/sigmod/ArasuG03,"extracting structured data from web pages arvind arasu, hector garcia-molina 2003"
1518,journals/sigmod/RosenthalHRS97,"a consumer viewpoint on mediator languages - a proposal for a standard eric hughes, leonard j. seligman, arnon rosenthal, scott renner 1997"
1519,conf/vldb/Kotidis01,a data warehousing architecture for enabling service provisioning process yannis kotidis 2001
