,id,title,authors,venue,year
1117,673312,retrieval of composite multimedia objects,"surajit chaudhuri, shahram ghandeharizadeh, cyrus shahabi",very large data bases,1995
1118,673315,flexible relations - operational support of variant relational structures,"christian kalus, peter dadam",very large data bases,1995
1119,673314,schema and database evolution in the o2 object database system,"fabrizio ferrandina, thorsten meyer, roberto zicari, guy ferran, jo&#235;lle madec",very large data bases,1995
1120,673487,analysis of n-dimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos, volker gaede",very large data bases,1996
1121,673488,implementation and analysis of a parallel collection query language,dan suciu,very large data bases,1996
1122,673485,"calibrating the query optimizer cost model of iro-db, an object-oriented federated database system","georges gardarin, fei sha, zhao-hui tang",very large data bases,1996
1123,673486,the structured information manager: a database system for sgml documents,ron sacks-davis,very large data bases,1996
1124,673483,cache coherency in oracle parallel server,boris klots,very large data bases,1996
1125,673484,cost-based selection of path expression processing algorithms in object-oriented databases,"georges gardarin, jean-robert gruser, zhao-hui tang",very large data bases,1996
1126,673481,object fusion in mediator systems,"yannis papakonstantinou, serge abiteboul, hector garcia-molina",very large data bases,1996
1127,673482,what is the data warehousing problem? (are materialized views the answer?),"ashish gupta, inderpal singh mumick",very large data bases,1996
1128,673495,constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",very large data bases,1996
1129,673496,zoo: a desktop experiment management environment,"yannis e. ioannidis, miron livny, s. gupta, nagavamsi ponnekanti",very large data bases,1996
1130,673493,fast nearest neighbor search in medical image databases,"flip korn, nikolaos sidiropoulos, christos faloutsos, eliot siegel, zenon protopapas",very large data bases,1996
1131,673494,storage estimation for multidimensional aggregates in the presence of hierarchies,"amit shukla, prasad deshpande, jeffrey f. naughton, karthikeyan ramasamy",very large data bases,1996
1132,673491,sprint: a scalable parallel classifier for data mining,"john c. shafer, rakesh agrawal, manish mehta",very large data bases,1996
1133,673492,bellcore's adapt/x harness system for managing information on internet and intranets,amit p. sheth,very large data bases,1996
1134,673489,tribeca: a stream database manager for network traffic analysis,mark sullivan,very large data bases,1996
1135,673490,schemasql - a language for interoperability in relational multi-database systems,"laks v. s. lakshmanan, fereidoon sadri, iyer n. subramanian",very large data bases,1996
1136,673471,the query optimizer in tandem's new serverware sql product,pedro celis,very large data bases,1996
1137,673470,"tpc-d: the challenges, issues and results",ramesh bhashyam,very large data bases,1996
1138,673469,querying heterogeneous information sources using source descriptions,"alon y. levy, anand rajaraman, joann j. ordille",very large data bases,1996
1139,673468,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"amit p. sheth, krys kochut, john a. miller, devashish worah, souvik das, chenye lin, devanand palaniswami, john lynch, ivan shevchenko",very large data bases,1996
1140,673467,supporting procedural constructs in sql compilers,nelson mendon&#231;a mattos,very large data bases,1996
1141,673466,filter trees for managing spatial data over a range of size granularities,"kenneth c. sevcik, nick koudas",very large data bases,1996
1142,673465,of objects and databases: a decade of turmoil,"michael j. carey, david j. dewitt",very large data bases,1996
1143,673464,applying data mining techniques to a health insurance information system,"marisa s. viveros, john p. nearhos, michael j. rothman",very large data bases,1996
1144,673480,query processing techniques for multiversion access methods,"jochen van den bercken, bernhard seeger",very large data bases,1996
1145,673479,incremental maintenance of externally materialized views,"martin staudt, matthias jarke",very large data bases,1996
1146,673478,mineset(tm): a system for high-end data mining and visualization,,very large data bases,1996
1147,673477,efficient snapshot differential algorithms for data warehousing,"wilburt labio, hector garcia-molina",very large data bases,1996
1148,673476,eroc: a toolkit for building neato query optimizers,"william j. mckenna, louis burger, chi hoang, melissa truong",very large data bases,1996
1149,673475,supporting periodic authorizations and temporal reasoning in database access control,"elisa bertino, claudio bettini, elena ferrari, pierangela samarati",very large data bases,1996
1150,673474,coalescing in temporal databases,"michael h. b&#246;hlen, richard thomas snodgrass, michael d. soo",very large data bases,1996
1151,673472,practical issues with commercial use of federated databases,jim kleewein,very large data bases,1996
1152,765557,synchronization and recovery in a client-server storage system,"e. panagos, a. biliris",the vldb journal &mdash; the international journal on very large data bases ,1997
1153,765556,heuristic and randomized optimization for the join ordering problem,"michael steinbrunn, guido moerkotte, alfons kemper",the vldb journal &mdash; the international journal on very large data bases ,1997
1154,765559,sing the truth about ad hoc join costs,"laura m. haas, michael j. carey, miron livny, amit shukla",the vldb journal &mdash; the international journal on very large data bases ,1997
1155,765558,concurrency and recovery for index trees,"david lomet, betty salzberg",the vldb journal &mdash; the international journal on very large data bases ,1997
1156,765562,query processing over object views of relational data,"gustav fahl, tore risch",the vldb journal &mdash; the international journal on very large data bases ,1997
1157,765560,erratum-a database model for object dynamics,"m. p. papazoglou, b. j. kr&#228;mer",the vldb journal &mdash; the international journal on very large data bases ,1997
1158,765564,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"klemens b&#246;hm, karl aberer, erich j. neuhold, xiaoya yang",the vldb journal &mdash; the international journal on very large data bases ,1997
1159,765563,exact: an extensible approach to active object-oriented databases,"oscar d&#237;az, arturo jaime",the vldb journal &mdash; the international journal on very large data bases ,1997
1160,765547,data placement in shared-nothing parallel database systems,"manish mehta, david j. dewitt",the vldb journal &mdash; the international journal on very large data bases ,1997
1161,765546,analysis of locking behavior in three real database systems,"vigyan singhal, alan jay smith",the vldb journal &mdash; the international journal on very large data bases ,1997
1162,765550,graphical interaction with heterogeneous databases,"t. catarci, g. santucci, j. cardiff",the vldb journal &mdash; the international journal on very large data bases ,1997
1163,765549,a database model for object dynamics,"m. p. papazoglou, b. j. kr&#228;mer",the vldb journal &mdash; the international journal on very large data bases ,1997
1164,765552,parametric query optimization,"yannis e. ioannidis, raymond t. ng, kyuseok shim, timos k. sellis",the vldb journal &mdash; the international journal on very large data bases ,1997
1165,765551,on applying hash filters to improving the execution of multi-join queries,"ming-syan chen, hui-i hsiao, philip s. yu",the vldb journal &mdash; the international journal on very large data bases ,1997
1166,765555,the impact of object technology on commercial transaction processing,edward e. cobb,the vldb journal &mdash; the international journal on very large data bases ,1997
1167,765553,concurrency control in hierarchical multidatabase systems,"sharad mehrotra, henry f. korth, avi silberschatz",the vldb journal &mdash; the international journal on very large data bases ,1997
1168,765537,introduction,"m. tamer &#214;zsu, stavros christodoulakis",the vldb journal &mdash; the international journal on very large data bases ,1998
1169,765538,spatial and temporal content-based access to hypervideo databases,"haitao jiang, ahmed k. elmagarmid",the vldb journal &mdash; the international journal on very large data bases ,1998
1170,765539,optimal clip ordering for multi-clip queries,"raymond t. ng, paul shum",the vldb journal &mdash; the international journal on very large data bases ,1998
1171,765540,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer, hanan samet",the vldb journal &mdash; the international journal on very large data bases ,1998
1172,765541,approximate similarity retrieval with m-trees,"pavel zezula, pasquale savino, giuseppe amato, fausto rabitti",the vldb journal &mdash; the international journal on very large data bases ,1998
1173,765542,delivering presentations from multimedia servers,"nevzat hurkan balkir, gultekin ozsoyoglu",the vldb journal &mdash; the international journal on very large data bases ,1998
1174,765544,"the hb $^\\pi$-tree: a multi-attribute index supporting concurrency, recovery and node consolidation","georgios evangelidis, david lomet, betty salzberg",the vldb journal &mdash; the international journal on very large data bases ,1997
1175,765545,dictionary-based order-preserving string compression,gennady antoshenkov,the vldb journal &mdash; the international journal on very large data bases ,1997
1176,765527,a logical view of structured files,"serge abiteboul, sophie cluet, tova milo",the vldb journal &mdash; the international journal on very large data bases ,1998
1177,765528,fast image retrieval using color-spatial information,"beng chin ooi, kian-lee tan, tat seng chua, wynne hsu",the vldb journal &mdash; the international journal on very large data bases ,1998
1178,765530,guest editorial,matthias jarke,the vldb journal &mdash; the international journal on very large data bases ,1998
1179,765531,enhanced abstract data types in object-relational databases,praveen seshadri,the vldb journal &mdash; the international journal on very large data bases ,1998
1180,765532,integrated document caching and prefetching in storage hierarchies based on markov-chain predictions,"achim kraiss, gerhard weikum",the vldb journal &mdash; the international journal on very large data bases ,1998
1181,765533,"scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies","soumen chakrabarti, byron dom, rakesh agrawal, prabhakar raghavan",the vldb journal &mdash; the international journal on very large data bases ,1998
1182,765534,garbage collection in object-oriented databases using transactional cyclic reference counting,"p. roy, s. seshadri, a. silberschatz, s. sudarshan, s. ashwin",the vldb journal &mdash; the international journal on very large data bases ,1998
1183,765535,integrating reliable memory in databases,"wee teck ng, peter m. chen",the vldb journal &mdash; the international journal on very large data bases ,1998
1184,767129,speeding up construction of pmr quadtree-based spatial indexes,"gisli r. hjaltason, hanan samet",the vldb journal &mdash; the international journal on very large data bases ,2002
1185,767128,spatial indexing of high-dimensional data based on relative approximation,"yasushi sakurai, masatoshi yoshikawa, shunsuke uemura, haruhiko kojima",the vldb journal &mdash; the international journal on very large data bases ,2002
1186,767098,query processing techniques for arrays,"arunprasad p. marathe, kenneth salem",the vldb journal &mdash; the international journal on very large data bases ,2002
1187,767097,an authorization system for digital libraries,"e. ferrari, n.r. adam, v. atluri, e. bertino, u. capuozzo",the vldb journal &mdash; the international journal on very large data bases ,2002
1188,767134,designing wrapper components for e-services in integrating heterogeneous systems,"massimo mecella, barbara pernici",the vldb journal &mdash; the international journal on very large data bases ,2001
1189,767133,guest editorial,"fabio casati, ming-chien shan, dimitrios georgakopoulos",the vldb journal &mdash; the international journal on very large data bases ,2001
1190,767131,a template model for multidimensional inter-transactional association rules,"ling feng, jeffrey xu yu, hongjun lu, jiawei han",the vldb journal &mdash; the international journal on very large data bases ,2002
1191,767130,efficient similarity search for market basket data,"alexandros nanopoulos, yannis manolopoulos",the vldb journal &mdash; the international journal on very large data bases ,2002
1192,765855,semantic and schematic similarities between database objects: a context-based approach,"vipul kashyap, amit sheth",the vldb journal &mdash; the international journal on very large data bases ,1996
1193,765854,an asymptotically optimal multiversion b-tree,"bruno becker, stephan gschwind, thomas ohler, bernhard seeger, peter widmayer",the vldb journal &mdash; the international journal on very large data bases ,1996
1194,765853,building knowledge base management systems,"john mylopoulos, vinay chaudhri, dimitris plexousakis, adel shrufi, thodoros topologlou",the vldb journal &mdash; the international journal on very large data bases ,1996
1195,765852,query processing and optimization in oracle rdb,"gennady antoshenkov, mohamed ziauddin",the vldb journal &mdash; the international journal on very large data bases ,1996
1196,767096,locating and accessing data repositories with websemantics,"george a. mihaila, louiqa raschid, anthony tomasic",the vldb journal &mdash; the international journal on very large data bases ,2002
1197,767095,searching in metric spaces by spatial approximation,gonzalo navarro,the vldb journal &mdash; the international journal on very large data bases ,2002
1198,767094,efficient retrieval of similar shapes,"davood rafiei, alberto o. mendelzon",the vldb journal &mdash; the international journal on very large data bases ,2002
1199,767093,indexing of now-relative spatio-bitemporal data,"simonas &#352;altenis, christian s. jensen",the vldb journal &mdash; the international journal on very large data bases ,2002
1200,765755,join algorithm costs revisited,"evan p. harris, kotagiri ramamohanarao",the vldb journal &mdash; the international journal on very large data bases ,1996
1201,765756,a taxonomy of correctness criteria in database applications,"krithi ramamritham, panos k. chrysanthis",the vldb journal &mdash; the international journal on very large data bases ,1996
1202,765753,a predicate-based caching scheme for client-server database architectures,"arthur m. keller, julie basu",the vldb journal &mdash; the international journal on very large data bases ,1996
1203,765754,mariposa: a wide-area distributed database system,"michael stonebraker, paul m. aoki, witold litwin, avi pfeffer, adam sah, jeff sidell, carl staelin, andrew yu",the vldb journal &mdash; the international journal on very large data bases ,1996
1204,765805,access path support for referential integrity in sql2,"theo h&#228;rder, joachim reinert",the vldb journal &mdash; the international journal on very large data bases ,1996
1205,765806,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi, jiawei han, hongjun lu, kian lee tan",the vldb journal &mdash; the international journal on very large data bases ,1996
1206,765803,a complete temporal relational algebra,"debabrata dey, terence m. barron, veda c. storey",the vldb journal &mdash; the international journal on very large data bases ,1996
1207,765804,the design and implementation of k: a high-level knowledge-base programming language of osam*.kbms,"yuh-ming shyy, javier arroyo, stanley y.w. su, herman lam",the vldb journal &mdash; the international journal on very large data bases ,1996
1208,765690,the gmap: a versatile tool for physical data independence,"odysseas g. tsatalos, marvin h. solomon, yannis e. ioannidis",the vldb journal &mdash; the international journal on very large data bases ,1996
1209,765691,algebraic query optimisation for database programming languages,"alexandra poulovassilis, carol small",the vldb journal &mdash; the international journal on very large data bases ,1996
1210,765565,a configurable type hierarchy index for oodb,"thomas a. mueck, martin l. polaschek",the vldb journal &mdash; the international journal on very large data bases ,1997
1211,765566,using extended feature objects for partial similarity retrieval,"stefan berchtold, daniel a. keim, hans-peter kriegel",the vldb journal &mdash; the international journal on very large data bases ,1997
1212,765751,parallelizing oodbms traversals: a performance evaluation,"david j. de witt, jeffrey f. naughton, john c. shafer, shivakumar venkataraman",the vldb journal &mdash; the international journal on very large data bases ,1996
1213,765752,priority assignment in real-time active databases,"rajendran m. sivasankaran, john a. stankovic, don towsley, bhaskar purimetla, krithi ramamritham",the vldb journal &mdash; the international journal on very large data bases ,1996
1214,765692,type-safe relaxing of schema consistency rules for flexible modelling in oodbms,"eric amiel, marie-jo bellosta, eric dujardin, eric simon",the vldb journal &mdash; the international journal on very large data bases ,1996
1215,765693,an experimental object-based sharing system for networked databases,"doug fang, shahram ghandeharizadeh, dennis mcleod",the vldb journal &mdash; the international journal on very large data bases ,1996
1216,765219,guest editorial,"paolo atzeni, alberto o. mendelzon",the vldb journal &mdash; the international journal on very large data bases ,2000
1217,764223,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang, maria e. orlowska, jeffrey x. yu",the vldb journal &mdash; the international journal on very large data bases ,2000
1218,765221,learning response time for websources using query feedback and application in query optimization,"jean-robert gruser, louiqa raschid, vladimir zadorozhny, tao zhan",the vldb journal &mdash; the international journal on very large data bases ,2000
1219,765220,semantic caching of web queries,"boris chidlovskii, uwe m. borghoff",the vldb journal &mdash; the international journal on very large data bases ,2000
1220,764220,effective timestamping in databases,"kristian torp, christian s. jensen, richard thomas snodgrass",the vldb journal &mdash; the international journal on very large data bases ,2000
1221,764219,quantifiable data mining using ratio rules,"flip korn, alexandros labrinidis, yannis kotidis, christos faloutsos",the vldb journal &mdash; the international journal on very large data bases ,2000
1222,764222,update propagation strategies to improve freshness in lazy master replicated databases,"esther pacitti, eric simon",the vldb journal &mdash; the international journal on very large data bases ,2000
1223,764221,wavecluster: a wavelet-based clustering approach for spatial data in very large databases,"gholamhosein sheikholeslami, surojit chatterjee, aidong zhang",the vldb journal &mdash; the international journal on very large data bases ,2000
1224,764216,the lham log-structured history data access method,"peter muth, patrick o'neil, achim pick, gerhard weikum",the vldb journal &mdash; the international journal on very large data bases ,2000
1225,764215,secure buffering in firm real-time database systems,"binto george, jayant r. haritsa",the vldb journal &mdash; the international journal on very large data bases ,2000
1226,764218,distance-based outliers: algorithms and applications,"edwin m. knorr, raymond t. ng, vladimir tucakov",the vldb journal &mdash; the international journal on very large data bases ,2000
1227,764217,clustering categorical data: an approach based on dynamical systems,"david gibson, jon kleinberg, prabhakar raghavan",the vldb journal &mdash; the international journal on very large data bases ,2000
1228,764206,an xml query engine for network-bound data,"zachary g. ives, a. y. halevy, d. s. weld",the vldb journal &mdash; the international journal on very large data bases ,2002
1229,764205,efficient filtering of xml documents with xpath expressions,"c.-y. chan, p. felber, m. garofalakis, r. rastogi",the vldb journal &mdash; the international journal on very large data bases ,2002
1230,764214,functional-join processing,"r. braumandl, j. claussen, a. kemper, d. kossmann",the vldb journal &mdash; the international journal on very large data bases ,2000
1231,764213,foreword by the vldb '98 pc chairmen,"o. shmueli, j. widom",the vldb journal &mdash; the international journal on very large data bases ,2000
1232,764201,timber: a native xml database,"h. v. jagadish, s. al-khalifa, a. chapman, l. v. s. lakshmanan, a. nierman, s. paparizos, j. m. patel, d. srivastava, n. wiwatwattana, y. wu, c. yu",the vldb journal &mdash; the international journal on very large data bases ,2002
1233,764202,anatomy of a native xml base management system,"t. fiebig, s. helmer, c.-c. kanne, g. moerkotte, j. neumann, r. schiele, t. westmann",the vldb journal &mdash; the international journal on very large data bases ,2002
1234,764203,tree pattern query minimization,"s. amer-yahia, s. cho, l. v. s. lakshmanan, d. srivastava",the vldb journal &mdash; the international journal on very large data bases ,2002
1235,764204,efficient schemes for managing multiversionxml documents,"s.-y. chien, v. j. tsotras, c. zaniolo",the vldb journal &mdash; the international journal on very large data bases ,2002
1236,762472,description logics for semantic query optimization in object-oriented database systems,"domenico beneventano, sonia bergamaschi, claudio sartori",acm transactions on database systems (tods) ,2003
1237,762473,a simple algorithm for finding frequent elements in streams and bags,"richard m. karp, scott shenker, christos h. papadimitriou",acm transactions on database systems (tods) ,2003
1238,762474,adaptive algorithms for set containment joins,"sergey melnik, hector garcia-molina",acm transactions on database systems (tods) ,2003
1239,764200,guest editorial,alon y. halevy,the vldb journal &mdash; the international journal on very large data bases ,2002
1240,758380,picodmbs: scaling down database techniques for the smartcard,"christophe bobineau, luc bouganim, philippe pucheral, patrick valduriez",very large data bases,2000
1241,758381,picodbms: validation and experience,"nicolas anciaux, christophe bobineau, luc bouganim, philippe pucheral, patrick valduriez",very large data bases,2001
1242,758382,netcube: a scalable tool for fast data mining and compression,"dimitris margaritis, christos faloutsos, sebastian thrun",very large data bases,2001
1243,758383,db2 spatial extender - spatial data within the rdbms,david w. adler,very large data bases,2001
1244,758375,the persistent cache: improving oid indexing in temporal object-oriented database systems,kjetil n&#248;rv&#229;g,very large data bases,1999
1245,758377,efficient numerical error bounding for replicated network services,"haifeng yu, amin vahdat",very large data bases,2000
1246,758378,memex: a browsing assistant for collaborative archiving and mining of surf trails,"soumen chakrabarti, sandeep srivastava, mallela subramanyam, mitul tiwari",very large data bases,2000
1247,758379,building and customizing data-intensive web sites using weave,"khaled yagoub, daniela florescu, val&#233;rie issarny, patrick valduriez",very large data bases,2000
1248,765526,"advanced data processing in krisys: modeling concepts, implementation techniques, and client/server issues","stefan de&#223;loch, theo h&#228;rder, nelson mattos, bernhard mitschang, joachim thomas",the vldb journal &mdash; the international journal on very large data bases ,1998
1249,765525,maintenance of implication integrity constraints under updates to constraints,"naci s. ishakbeyoglu, z. meral ozsoyoglu",the vldb journal &mdash; the international journal on very large data bases ,1998
1250,765523,data partitioning and load balancing in parallel disk systems,"peter scheuermann, gerhard weikum, peter zabback",the vldb journal &mdash; the international journal on very large data bases ,1998
1251,765522,the oodb path-method generator (pmg) using access weights and precomputed access relevance,"ashish mehta, james geller, yehoshua perl, erich neuhold",the vldb journal &mdash; the international journal on very large data bases ,1998
1252,765521,a flexible and recoverable client/server database event notification system,"eric n. hanson, i.-cheng chen, roxana dastur, kurt engel, vijay ramaswamy, wendy tan, chun xu",the vldb journal &mdash; the international journal on very large data bases ,1998
1253,765520,"optimizing relational queries in connection hypergraphs: nested queries, views, and binding propagations",jia liang han,the vldb journal &mdash; the international journal on very large data bases ,1998
1254,765518,opt++ : an object-oriented implementation for extensible database query optimization,"navin kabra, david j. dewitt",the vldb journal &mdash; the international journal on very large data bases ,1999
1255,765517,constant time permutation: an efficient block allocation strategy for variable-bit-rate continuous media data,"yueh-min huang, jen-wen ding, shiao-li tsao",the vldb journal &mdash; the international journal on very large data bases ,1999
1256,765516,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo h&#228;rder, g&#252;nter sauter, joachim thomas",the vldb journal &mdash; the international journal on very large data bases ,1999
1257,765515,fast joins using join indices,"zhe li, kenneth a. ross",the vldb journal &mdash; the international journal on very large data bases ,1999
1258,765513,efficient support for interactive service in multi-resolution vod systems,"kelvin k. w. law, john c. s. lui, leana golubchik",the vldb journal &mdash; the international journal on very large data bases ,1999
1259,765512,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"goksel aslan, dennis mcleod",the vldb journal &mdash; the international journal on very large data bases ,1999
1260,765511,mil primitives for querying a fragmented world,"peter a. boncz, martin l. kersten",the vldb journal &mdash; the international journal on very large data bases ,1999
1261,765510,deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,"natalija krivokapi&#263;, alfons kemper, ehud gudes",the vldb journal &mdash; the international journal on very large data bases ,1999
1262,765508,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"changzhou wang, x. sean wang",the vldb journal &mdash; the international journal on very large data bases ,2001
1263,765507,a graph-theoretic model for optimizing queries involving methods,"chiang lee, chi-sheng shih, yaw-huei chen",the vldb journal &mdash; the international journal on very large data bases ,2001
1264,765505,hmap- a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi, giuseppe pozzi",the vldb journal &mdash; the international journal on very large data bases ,2001
1265,765506,supporting efficient multimedia database exploration,"wen-syan li, k.sel&#231;uk candan, kyoji hirata, yoshinori hara",the vldb journal &mdash; the international journal on very large data bases ,2001
1266,765240,progressive evaluation of nested aggregate queries,"kian-lee tan, cheng hian goh, beng chin ooi",the vldb journal &mdash; the international journal on very large data bases ,2000
1267,765504,combining multi-visual features for efficient indexing in a large image database,"anne h. h. ngu, quan z. sheng, du q. huynh, ron lei",the vldb journal &mdash; the international journal on very large data bases ,2001
1268,765238,optimizing database architecture for the new bottleneck: memory access,"stefan manegold, peter a. boncz, martin l. kersten",the vldb journal &mdash; the international journal on very large data bases ,2000
1269,765239,online dynamic reordering,"vijayshankar raman, bhaskaran raman, joseph m. hellerstein",the vldb journal &mdash; the international journal on very large data bases ,2000
1270,765236,exploiting early sorting and early partitioning for decision support query processing,"j. claussen, a. kemper, d. kossmann, c. wiesner",the vldb journal &mdash; the international journal on very large data bases ,2000
1271,765237,one-dimensional and multi-dimensional substring selectivity estimation,"h. v. jagadish, olga kapitskaia, raymond t. ng, divesh srivastava",the vldb journal &mdash; the international journal on very large data bases ,2000
1272,765234,guest editorial,malcolm p. atkinson,the vldb journal &mdash; the international journal on very large data bases ,2000
1273,765235,context-based prefetch - an optimization for implementing objects on relations,"philip a. bernstein, shankar pal, david shutt",the vldb journal &mdash; the international journal on very large data bases ,2000
1274,765231,view management in multimedia databases,"k. sel&#231;uk candan, eric lemar, v. s. subrahmanian",the vldb journal &mdash; the international journal on very large data bases ,2000
1275,765232,dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances,"ada wai-chee fu, polly mei-shuen chan, yin-ling cheung, yiu sang moon",the vldb journal &mdash; the international journal on very large data bases ,2000
1276,765224,unql: a query language and algebra for semistructured data based on structural recursion,"peter buneman, mary fernandez, dan suciu",the vldb journal &mdash; the international journal on very large data bases ,2000
1277,765230,checking the temporal integrity of interactive multimedia documents,"i. mirbel, b. pernici, t. sellis, s. tserkezoglou, m. vazirgiannis",the vldb journal &mdash; the international journal on very large data bases ,2000
1278,765222,declarative specification of web sites with s,"mary fern&#225;ndez, daniela florescu, alon levy, dan suciu",the vldb journal &mdash; the international journal on very large data bases ,2000
1279,765223,analysis of navigation behaviour in web sites integrating multiple information systems,"bettina berendt, myra spiliopoulou",the vldb journal &mdash; the international journal on very large data bases ,2000
1280,672176,mining multi-dimensional constrained gradients in data cubes,"guozhu dong, jiawei han, joyce m. w. lam, jian pei, ke wang",very large data bases,2001
1281,672175,storage and querying of e-commerce data,"rakesh agrawal, amit somani, yirong xu",very large data bases,2001
1282,672174,surfing wavelets on streams: one-pass summaries for approximate aggregate queries,"anna c. gilbert, yannis kotidis, s. muthukrishnan, martin strauss",very large data bases,2001
1283,672046,data staging for on-demand broadcast,"demet aksoy, michael j. franklin, stanley b. zdonik",very large data bases,2001
1284,672180,data management for pervasive computing,"mitch cherniack, michael j. franklin, stanley b. zdonik",very large data bases,2001
1285,672179,flexible and scalable digital library search,"henk ernst blok, menzo windhouwer, roelof van zwol, milan petkovic, peter m. g. apers, martin l. kersten, willem jonker",very large data bases,2001
1286,672178,indexing the distance: an efficient method to knn processing,"cui yu, beng chin ooi, kian-lee tan, h. v. jagadish",very large data bases,2001
1287,672177,an extendible hash for multi-precision similarity querying of image databases,"shu lin, m. tamer &#214;zsu, vincent oria, raymond t. ng",very large data bases,2001
1288,672185,collaborative analytical processing - dream or reality? (panel abstract),"william o'connell, andrew witkowski, goetz graefe",very large data bases,2001
1289,672183,a data warehousing architecture for enabling service provisioning process,yannis kotidis,very large data bases,2001
1290,672182,aggregate maintenance for data warehousing in informix red brick vista,"craig j. bunker, latha s. colby, richard l. cole, william j. mckenna, gopal mulagund, david wilhite",very large data bases,2001
1291,672181,self-similarity in the web,"stephen dill, ravi kumar, kevin s. mccurley, sridhar rajagopalan, d. sivakumar, andrew tomkins",very large data bases,2001
1292,672189,supervised wrapper generation with lixto,"robert baumgartner, sergio flesca, georg gottlob",very large data bases,2001
1293,672188,dynamic pipeline scheduling for improving interactive query performance,"tolga urhan, michael j. franklin",very large data bases,2001
1294,672187,enabling end-users to construct data-intensive web-sites from xml repositories: an example-based approach,"atsuyuki morishima, seiichi koizumi, hiroyuki kitagawa, satoshi takano",very large data bases,2001
1295,672186,the worlinfo assistant: spatio-temporal information integration on the web,"jos&#233; luis ambite, craig a. knoblock, mohammad r. kolahdouzan, maria muslea, cyrus shahabi, snehal thakkar",very large data bases,2001
1296,672192,views in a large scale xml repository,"sophie cluet, pierangelo veltri, dan vodislav",very large data bases,2001
1297,176569,automated resolution of semantic heterogeneity in multidatabases,"m. w. bright, a. r. hurson, s. pakzad",acm transactions on database systems (tods) ,1994
1298,672193,comparing hybrid peer-to-peer systems,"beverly yang, hector garcia-molina",very large data bases,2001
1299,176570,using semantic values to facilitate interoperability among heterogeneous information systems,"edward sciore, michael siegel, arnon rosenthal",acm transactions on database systems (tods) ,1994
1300,672190,"improving business process quality through exception understanding, prediction, and prevention","daniela grigori, fabio casati, umeshwar dayal, ming-chien shan",very large data bases,2001
1301,174642,on completeness of historical relational query languages,"james clifford, albert croker, alexander tuzhilin",acm transactions on database systems (tods) ,1994
1302,672191,generic schema matching with cupid,"jayant madhavan, philip a. bernstein, erhard rahm",very large data bases,2001
1303,176568,tools and transformations-rigorous and otherwise-for practical database design,"arnon rosenthal, david reiner",acm transactions on database systems (tods) ,1994
1304,672197,an evaluation of generic bulk loading techniques,"jochen van den bercken, bernhard seeger",very large data bases,2001
1305,181551,in memory of bob kooi (1951-1993),michael stonebraker,acm sigmod record ,1994
1306,672198,fast evaluation techniques for complex similarity queries,"klemens b&#246;hm, michael mlivoncic, hans-j&#246;rg schek, roger weber",very large data bases,2001
1307,181552,observations on the odmg-93 proposal for an object-oriented database language,won kim,acm sigmod record ,1994
1308,672194,visual web information extraction with lixto,"robert baumgartner, sergio flesca, georg gottlob",very large data bases,2001
1309,176571,amalgamating knowledge bases,v. s. subrahmanian,acm transactions on database systems (tods) ,1994
1310,672195,webfilter: a high-throughput xml-based publish and subscribe system,"jo&#227;o pereira, fran&#231;oise fabret, hans-arno jacobsen, fran&#231;ois llirbat, dennis shasha",very large data bases,2001
1311,176573,index structures for selective dissemination of information under the boolean model,"tak w. yan, h&#233;ctor garc&#237;a-molina",acm transactions on database systems (tods) ,1994
1312,672201,ontology-based support for digital government,"athman bouguettaya, ahmed k. elmagarmid, brahim medjahed, m. ouzzani",very large data bases,2001
1313,672202,a fast index for semistructured data,"brian cooper, neal sample, michael j. franklin, gisli r. hjaltason, moshe shadmon",very large data bases,2001
1314,672199,the propel distributed services platform,"michael j. carey, steve kirsch, mary roth, bert van der linden, nicolas adiba, michael blow, daniela florescu, david li, ivan oprencak, rajendra panwar, runping qi, david rieber, john c. shafer, brian sterling, tolga urhan, brian vickery, dan wineman, kuan yee",very large data bases,2001
1315,672200,approximate string joins in a database (almost) for free,"luis gravano, panagiotis g. ipeirotis, h. v. jagadish, nick koudas, s. muthukrishnan, divesh srivastava",very large data bases,2001
1316,672205,change-centric management of versions in an xml warehouse,"am&#233;lie marian, serge abiteboul, gregory cobena, laurent mignet",very large data bases,2001
1317,174640,a taxonomy for secure object-oriented databases,"martin s. olivier, sebastiaan h. von solms",acm transactions on database systems (tods) ,1994
